"REF_DATE","GEO","DGUID","Measure","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-09","Halifax, Nova Scotia","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927795","2.1.2","88.56","","","","2"
"2022-09","Halifax, Nova Scotia","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927796","2.1.3","102.64","","","","2"
"2022-09","Halifax, Nova Scotia","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927797","2.1.4","2.88","","","","2"
"2022-09","Halifax, Nova Scotia","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927798","2.1.5","0.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927799","2.2.1","1155.66","","","","2"
"2022-09","Halifax, Nova Scotia","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927800","2.2.2","1085.62","","","","2"
"2022-09","Halifax, Nova Scotia","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927801","2.2.3","1225.70","","","","2"
"2022-09","Halifax, Nova Scotia","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927802","2.2.4","28.64","","","","2"
"2022-09","Halifax, Nova Scotia","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927803","2.2.5","0.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927804","2.3.1","1350.40","","","","2"
"2022-09","Halifax, Nova Scotia","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927805","2.3.2","1058.30","","","","2"
"2022-09","Halifax, Nova Scotia","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927806","2.3.3","1642.52","","","","2"
"2022-09","Halifax, Nova Scotia","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927807","2.3.4","119.38","","","","2"
"2022-09","Halifax, Nova Scotia","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927808","2.3.5","0.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927809","2.4.1","281.30","","","","2"
"2022-09","Halifax, Nova Scotia","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927810","2.4.2","258.54","","","","2"
"2022-09","Halifax, Nova Scotia","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927811","2.4.3","304.08","","","","2"
"2022-09","Halifax, Nova Scotia","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927812","2.4.4","9.32","","","","2"
"2022-09","Halifax, Nova Scotia","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927813","2.4.5","0.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927814","2.5.1","18.96","","","","2"
"2022-09","Halifax, Nova Scotia","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927815","2.5.2","7.80","","","","2"
"2022-09","Halifax, Nova Scotia","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927816","2.5.3","30.12","","","","2"
"2022-09","Halifax, Nova Scotia","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927817","2.5.4","4.56","","","","2"
"2022-09","Halifax, Nova Scotia","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927818","2.5.5","0.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927819","2.6.1","0.12","","","","2"
"2022-09","Halifax, Nova Scotia","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927820","2.6.2","0.06","","","","2"
"2022-09","Halifax, Nova Scotia","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927821","2.6.3","0.16","","","","2"
"2022-09","Halifax, Nova Scotia","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927822","2.6.4","0.02","","","","2"
"2022-09","Halifax, Nova Scotia","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927823","2.6.5","0.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927824","2.7.1","30.22","","","","2"
"2022-09","Halifax, Nova Scotia","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927825","2.7.2","27.24","","","","2"
"2022-09","Halifax, Nova Scotia","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927826","2.7.3","33.20","","","","2"
"2022-09","Halifax, Nova Scotia","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927827","2.7.4","1.22","","","","2"
"2022-09","Halifax, Nova Scotia","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927828","2.7.5","0.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927829","2.8.1","38.68","","","","2"
"2022-09","Halifax, Nova Scotia","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927830","2.8.2","32.68","","","","2"
"2022-09","Halifax, Nova Scotia","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927831","2.8.3","44.68","","","","2"
"2022-09","Halifax, Nova Scotia","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927832","2.8.4","2.46","","","","2"
"2022-09","Halifax, Nova Scotia","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927833","2.8.5","0.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927834","2.9.1","154.40","","","","2"
"2022-09","Halifax, Nova Scotia","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927835","2.9.2","141.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927836","2.9.3","167.82","","","","2"
"2022-09","Halifax, Nova Scotia","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927837","2.9.4","5.48","","","","2"
"2022-09","Halifax, Nova Scotia","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927838","2.9.5","0.00","","","","2"
"2022-09","Halifax, Nova Scotia","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927839","2.10.1","5.58","","","","2"
"2022-09","Halifax, Nova Scotia","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927840","2.10.2","4.52","","","","2"
"2022-09","Halifax, Nova Scotia","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927841","2.10.3","6.64","","","","2"
"2022-09","Halifax, Nova Scotia","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927842","2.10.4","0.44","","","","2"
"2022-09","Halifax, Nova Scotia","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927843","2.10.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927844","3.1.1","135.34","","","","2"
"2022-09","Montreal, Quebec","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927845","3.1.2","73.36","","","","2"
"2022-09","Montreal, Quebec","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927846","3.1.3","197.34","","","","2"
"2022-09","Montreal, Quebec","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927847","3.1.4","25.34","","","","2"
"2022-09","Montreal, Quebec","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927848","3.1.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927849","3.2.1","342.54","","","","2"
"2022-09","Montreal, Quebec","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927850","3.2.2","252.80","","","","2"
"2022-09","Montreal, Quebec","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927851","3.2.3","432.30","","","","2"
"2022-09","Montreal, Quebec","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927852","3.2.4","36.68","","","","2"
"2022-09","Montreal, Quebec","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927853","3.2.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927854","3.3.1","1172.26","","","","2"
"2022-09","Montreal, Quebec","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927855","3.3.2","1072.12","","","","2"
"2022-09","Montreal, Quebec","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927856","3.3.3","1272.40","","","","2"
"2022-09","Montreal, Quebec","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927857","3.3.4","40.94","","","","2"
"2022-09","Montreal, Quebec","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927858","3.3.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927859","3.4.1","41.58","","","","2"
"2022-09","Montreal, Quebec","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927860","3.4.2","34.30","","","","2"
"2022-09","Montreal, Quebec","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927861","3.4.3","48.86","","","","2"
"2022-09","Montreal, Quebec","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927862","3.4.4","2.98","","","","2"
"2022-09","Montreal, Quebec","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927863","3.4.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927864","3.5.1","27.64","","","","2"
"2022-09","Montreal, Quebec","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927865","3.5.2","0.74","","","","2"
"2022-09","Montreal, Quebec","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927866","3.5.3","54.54","","","","2"
"2022-09","Montreal, Quebec","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927867","3.5.4","11.00","","","","2"
"2022-09","Montreal, Quebec","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927868","3.5.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927869","3.6.1","0.20","","","","2"
"2022-09","Montreal, Quebec","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927870","3.6.2","0.14","","","","2"
"2022-09","Montreal, Quebec","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927871","3.6.3","0.28","","","","2"
"2022-09","Montreal, Quebec","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927872","3.6.4","0.04","","","","2"
"2022-09","Montreal, Quebec","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927873","3.6.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927874","3.7.1","7.00","","","","2"
"2022-09","Montreal, Quebec","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927875","3.7.2","5.10","","","","2"
"2022-09","Montreal, Quebec","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927876","3.7.3","8.92","","","","2"
"2022-09","Montreal, Quebec","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927877","3.7.4","0.78","","","","2"
"2022-09","Montreal, Quebec","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927878","3.7.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927879","3.8.1","243.24","","","","2"
"2022-09","Montreal, Quebec","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927880","3.8.2","199.72","","","","2"
"2022-09","Montreal, Quebec","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927881","3.8.3","286.78","","","","2"
"2022-09","Montreal, Quebec","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927882","3.8.4","17.80","","","","2"
"2022-09","Montreal, Quebec","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927883","3.8.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927884","3.9.1","55.96","","","","2"
"2022-09","Montreal, Quebec","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927885","3.9.2","44.26","","","","2"
"2022-09","Montreal, Quebec","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927886","3.9.3","67.66","","","","2"
"2022-09","Montreal, Quebec","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927887","3.9.4","4.78","","","","2"
"2022-09","Montreal, Quebec","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927888","3.9.5","0.00","","","","2"
"2022-09","Montreal, Quebec","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927889","3.10.1","1.76","","","","2"
"2022-09","Montreal, Quebec","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927890","3.10.2","1.10","","","","2"
"2022-09","Montreal, Quebec","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927891","3.10.3","2.42","","","","2"
"2022-09","Montreal, Quebec","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927892","3.10.4","0.28","","","","2"
"2022-09","Montreal, Quebec","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927893","3.10.5","0.00","","","","2"
"2022-09","Toronto, Ontario","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927894","4.1.1","136.70","","","","2"
"2022-09","Toronto, Ontario","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927895","4.1.2","93.20","","","","2"
"2022-09","Toronto, Ontario","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927896","4.1.3","180.18","","","","2"
"2022-09","Toronto, Ontario","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927897","4.1.4","17.78","","","","2"
"2022-09","Toronto, Ontario","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927898","4.1.5","0.00","","","","2"
"2022-09","Toronto, Ontario","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927899","4.2.1","327.88","","","","2"
"2022-09","Toronto, Ontario","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927900","4.2.2","306.04","","","","2"
"2022-09","Toronto, Ontario","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927901","4.2.3","349.70","","","","2"
"2022-09","Toronto, Ontario","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927902","4.2.4","8.92","","","","2"
"2022-09","Toronto, Ontario","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927903","4.2.5","0.00","","","","2"
"2022-09","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927904","4.3.1","662.50","","","","2"
"2022-09","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927905","4.3.2","589.14","","","","2"
"2022-09","Toronto, Ontario","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927906","4.3.3","735.88","","","","2"
"2022-09","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927907","4.3.4","29.98","","","","2"
"2022-09","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927908","4.3.5","0.00","","","","2"
"2022-09","Toronto, Ontario","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927909","4.4.1","135.54","","","","2"
"2022-09","Toronto, Ontario","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927910","4.4.2","127.96","","","","2"
"2022-09","Toronto, Ontario","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927911","4.4.3","143.12","","","","2"
"2022-09","Toronto, Ontario","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927912","4.4.4","3.10","","","","2"
"2022-09","Toronto, Ontario","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927913","4.4.5","0.00","","","","2"
"2022-09","Toronto, Ontario","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927914","4.5.1","18.08","","","","2"
"2022-09","Toronto, Ontario","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927915","4.5.2","7.90","","","","2"
"2022-09","Toronto, Ontario","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927916","4.5.3","28.28","","","","2"
"2022-09","Toronto, Ontario","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927917","4.5.4","4.18","","","","2"
"2022-09","Toronto, Ontario","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927918","4.5.5","0.00","","","","2"
"2022-09","Toronto, Ontario","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927919","4.6.1","4.16","","","","2"
"2022-09","Toronto, Ontario","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927920","4.6.2","3.92","","","","2"
"2022-09","Toronto, Ontario","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927921","4.6.3","4.42","","","","2"
"2022-09","Toronto, Ontario","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927922","4.6.4","0.10","","","","2"
"2022-09","Toronto, Ontario","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927923","4.6.5","0.00","","","","2"
"2022-09","Toronto, Ontario","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927924","4.7.1","12.42","","","","2"
"2022-09","Toronto, Ontario","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927925","4.7.2","12.12","","","","2"
"2022-09","Toronto, Ontario","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927926","4.7.3","12.72","","","","2"
"2022-09","Toronto, Ontario","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927927","4.7.4","0.12","","","","2"
"2022-09","Toronto, Ontario","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927928","4.7.5","0.00","","","","2"
"2022-09","Toronto, Ontario","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927929","4.8.1","124.82","","","","2"
"2022-09","Toronto, Ontario","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927930","4.8.2","108.90","","","","2"
"2022-09","Toronto, Ontario","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927931","4.8.3","140.76","","","","2"
"2022-09","Toronto, Ontario","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927932","4.8.4","6.08","","","","2"
"2022-09","Toronto, Ontario","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927933","4.8.5","3.58","","","","2"
"2022-09","Toronto, Ontario","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927934","4.9.1","53.90","","","","2"
"2022-09","Toronto, Ontario","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927935","4.9.2","50.52","","","","2"
"2022-09","Toronto, Ontario","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927936","4.9.3","57.28","","","","2"
"2022-09","Toronto, Ontario","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927937","4.9.4","1.38","","","","2"
"2022-09","Toronto, Ontario","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927938","4.9.5","0.00","","","","2"
"2022-09","Toronto, Ontario","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927939","4.10.1","10.08","","","","2"
